song_title,performer,track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Never 2 Much Of U,Dino,0El4vsM1m7ef4nMTb0vyrV,0.102,0.587,0.396,0.00062,7,0.307,-14.701,0,0.032,81.265,4,0.779
Never A Time,Genesis,39GQI777IY2AxHtx36x7qS,0.517,0.574,0.526,0.0117,0,0.35,-8.274,1,0.0254,76.979,4,0.289
Never Again,Kelly Clarkson,24y3tSyLdRbpVsKhQrR2oj,0.00168,0.514,0.91,0.00187,7,0.224,-2.978,0,0.0714,145.907,4,0.472
Never Again,Lil Durk,45ei5A1TycXr9ZsWaFZiuT,0.0237,0.727,0.497,0,1,0.158,-9.039,0,0.145,128.969,4,0.256
Never Alone (Eeyore's Lullaby),Tyler Collins,7dX6DtgaRipA0ESYdu1yPh,0.741,0.597,0.48,2.23e-06,0,0.104,-6.425,1,0.0259,107.639,4,0.256
Never As Good As The First Time,Sade,1OefsOF4JwGjOeLiWuUKTI,0.238,0.691,0.819,0.0049,6,0.0565,-7.627,0,0.0351,107.761,4,0.839
Never Be Anyone Else But You,Ricky Nelson,0snHlyyyUp2hKYEz7ffmkx,0.127,0.577,0.45,7.28e-05,0,0.138,-10.327,1,0.0352,141.703,3,0.711
Never Be Like You,Flume Featuring Kai,14gdERIqymApVn9vcsbmZ3,0.446,0.448,0.59,0,0,0.14,-4.359,1,0.0577,119.834,4,0.264
Never Be The Same,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,0.181,0.637,0.713,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,0.243
Never Be The Same,Christopher Cross,4Z2015s3noJJ7IRydu7ozr,0.28,0.758,0.669,7.48e-05,9,0.531,-9.501,1,0.033,125.258,4,0.831
Never Been Any Reason,Head East,46E4di5YoT3Ab5bheoiEId,0.000573,0.517,0.447,0.00118,7,0.144,-12.483,1,0.0418,134.755,4,0.894
Never Been In Love,Randy Meisner,49Wwa0weJwnNgzfINnQXgf,0.0539,0.415,0.54,3.1e-05,11,0.121,-12.888,1,0.026,105.103,4,0.464
Never Been Kissed,Sherrie Austin,34IACM4nlSMFfAzLjOSLWa,0.316,0.545,0.655,0,6,0.105,-6.851,1,0.0361,175.157,4,0.638
Never Been To Spain,Three Dog Night,61OQuSzsom6geFCA18JwO6,0.58,0.517,0.502,0.00157,4,0.352,-15.014,1,0.0275,88.762,4,0.727
Never Can Say Goodbye,Gloria Gaynor,3b9Cpi8jW9jNoyx72QbfRO,0.000588,0.611,0.882,0.926,7,0.397,-3.18,0,0.028,125.681,4,0.895
Never Can Say Goodbye,Isaac Hayes,7huWsflUViqN7KktlH8wc5,0.802,0.437,0.495,2.32e-05,7,0.377,-14.07,0,0.0472,140.519,4,0.694
Never Can Say Goodbye,Jackson 5,5RHf8SmHRWbF3oywpXaQ2i,0.337,0.527,0.821,1.68e-06,2,0.394,-7.19,1,0.047,166.139,4,0.835
Never Can Say Goodbye,The Communards,6A48JrV1QyIbmd5cZglvRl,0.399,0.582,0.869,0.00754,5,0.442,-6.53,1,0.0315,132.16,4,0.866
Never Comes The Day,The Moody Blues,3jTVFIyNFqQmgniYhKfFqW,0.625,0.281,0.418,0.0105,7,0.462,-11.111,1,0.0307,106.518,4,0.18
Never Die Young,James Taylor,0ALbTno07vq90jEOFcHCbd,0.608,0.784,0.498,0.0018,4,0.196,-10.444,1,0.0306,123.892,4,0.614
Never Dreamed You'd Leave In Summer,Stevie Wonder,3ELFMOauCVyfEQF6ec3fI3,0.744,0.35,0.182,0.00673,0,0.118,-16.076,1,0.0276,82.771,4,0.155
Never Ending Song Of Love,Delaney & Bonnie & Friends,3zCzffrOzTrqXggqCouSlT,0.261,0.669,0.533,0,0,0.156,-14.096,1,0.0273,92.273,4,0.847
Never Ending Story,Limahl,1F43XlPBiwAUUIhrUGzylO,0.359,0.599,0.622,0.00235,0,0.114,-13.971,1,0.0296,122.312,4,0.851
Never Enough,Loren Allred,0Gl5s8IhMmQE5YQwM8Qx1J,0.423,0.277,0.394,0,8,0.0952,-8.903,1,0.0336,86.777,3,0.227
Never Enough,One Direction,7rdP71W8x4UbJ0KAKBACbo,0.0374,0.578,0.779,0,4,0.385,-1.829,0,0.0513,164.149,3,0.587
Never Enough,Patty Smyth,4anchPC2YKS3DTmurclN4e,0.721,0.398,0.245,0,8,0.117,-14.283,1,0.043,130.859,4,0.357
Never Enough,The Cure,7mMRFDHJRFjkvEoEx5u6jK,0.0658,0.507,0.988,0.006,7,0.333,-3.877,1,0.133,100.747,4,0.482
Never Ever,All Saints,7ziHnshbknkpFLDW5yGBjO,0.559,0.738,0.541,0,1,0.0492,-5.485,1,0.0311,134.187,4,0.309
Never Ever,Ciara Featuring Young Jeezy,2WhK5VFQ0YRjCzgwbhY86X,0.0215,0.669,0.725,0,11,0.158,-6.386,1,0.0337,131.963,4,0.287
Never Felt So Alone,Labrinth,6unndO70DvZfnXYcYQMyQJ,0.499,0.436,0.409,0.000166,5,0.38,-4.438,1,0.0533,98.357,3,0.363
Never Find Someone Like You,Keith Martin,5h0y7vou3xOiqjKEDHL1ec,0.257,0.474,0.387,0,3,0.0955,-12.297,1,0.0313,183.058,3,0.315
Never Forget You,Zara Larsson & MNEK,6hmhG1b4LEyNuashVvuIAo,0.00315,0.583,0.732,9.57e-06,11,0.269,-5.729,0,0.0459,146.005,4,0.277
Never Get Enough Of Your Love,L.T.D.,3QA0o6VBN3xZbkX2SYs6Uv,0.231,0.752,0.601,9.32e-05,4,0.583,-13.204,0,0.0407,124.264,4,0.899
Never Get Enough Of Your Love,"Oscar Toney, Jr.",6qZGAqcEYUt6EE6gI4rSr5,0.388,0.412,0.516,0.00195,0,0.0841,-7.894,1,0.0282,92.177,3,0.359
Never Get Over Me,Rod Wave,5sRUXYW5XqkHpGUjNIaU1W,0.21,0.689,0.626,0,4,0.109,-10.224,1,0.065,157.954,4,0.453
Never Give Up On A Good Thing,George Benson,5T08qYOPrZh5dT67Qcxfa4,0.185,0.797,0.52,2.01e-05,10,0.126,-11.867,1,0.0355,113.829,4,0.927
Never Give Up,Sammy Hagar,0f0xKba8W0JdbBksmx4FZN,0.0202,0.646,0.717,0.000816,4,0.0612,-11.224,1,0.03,129.925,4,0.94
Never Give You Up,Jerry Butler,1SIzNPyqXPvSXUWx0xaCXS,0.747,0.6,0.553,1.12e-06,0,0.173,-6.946,1,0.0282,83.625,4,0.792
Never Going Back Again,Glee Cast,2QVsMF4RRUvSsTvu4QG43n,0.582,0.529,0.446,0.0158,1,0.11,-8.665,1,0.0337,175.979,4,0.739
Never Going Back,The Lovin' Spoonful,3Kj1FUd1N1E7whESUWEuKI,0.468,0.5,0.585,0.000166,7,0.142,-9.213,1,0.037,135.051,4,0.709
Never Gonna Be Alone,Nickelback,7aySoZnwt7c6lA54qVVUOk,0.00155,0.544,0.802,7.34e-05,4,0.122,-4.152,1,0.0282,130.022,4,0.59
Never Gonna Fall In Love Again,Eric Carmen,0heydDe48z4u6n7KNKDHkr,0.778,0.415,0.599,0.0143,9,0.0908,-7.972,1,0.0343,115.979,4,0.43
Never Gonna Give You Up,Rick Astley,4PTG3Z6ehGkBFwjybzWkR8,0.115,0.721,0.939,3.79e-05,8,0.108,-11.823,1,0.0376,113.309,4,0.914
Never Gonna Leave This Bed,Maroon 5,4ucLHLiSjvkCz5Lr5dlVUj,0.11,0.609,0.81,0,11,0.246,-4.207,1,0.0296,117.364,4,0.47
Never Gonna Let Him Know,Debbie Taylor,2woOKDGdPEh9XOKxjcPoBv,0.702,0.336,0.725,0,0,0.268,-4.681,1,0.0573,174.228,4,0.833
Never Gonna Let You Down,Surface,4V0s4tCAluvZWPEAIodihi,0.55,0.56,0.363,0,3,0.205,-11.9,1,0.0307,124.45,4,0.186
Never Gonna Let You Go,Faith Evans,0wqocHOZg8odmys7DOyVER,0.442,0.644,0.443,0,1,0.117,-7.308,0,0.0295,109.936,4,0.0534
Never Gonna Let You Go,Sergio Mendes,5u8bqfaYSh0qVTsgslPknf,0.567,0.639,0.403,0,7,0.67,-12.401,1,0.0349,132.56,4,0.324
Never Gonna Not Dance Again,P!nk,,,,,,,,,,,,,
Never Grow Up (Taylor's Version),Taylor Swift,2EFZ9emtKWEglWUQGEQ3P9,0.867,0.684,0.339,0,2,0.194,-7.259,1,0.029,125.054,4,0.572
Never Grow Up,Taylor Swift,2EFZ9emtKWEglWUQGEQ3P9,0.867,0.684,0.339,0,2,0.194,-7.259,1,0.029,125.054,4,0.572
Never Had A Dream Come True,S Club 7,0fIG0HBRIjLRNDHAogtwSB,0.508,0.639,0.534,0,5,0.0948,-5.588,1,0.0281,122.931,4,0.434
Never Had A Dream Come True,Stevie Wonder,4f4eRgbq1Fi1vukvw25e22,0.104,0.485,0.587,0.000901,10,0.12,-9.404,1,0.0293,103.23,4,0.73
Never Had A Lot To Lose,Cheap Trick,3PFZQsT6UQ6jpYrcbDRwk2,0.289,0.45,0.756,0,4,0.13,-13.32,1,0.0536,138.371,4,0.541
Never Had A Love,Pablo Cruise,0buSNWU1Nf280O5JV7UXZW,0.158,0.695,0.574,0.000129,9,0.0609,-12.665,1,0.0323,124.478,4,0.855
Never Hating,Lil Baby & Young Thug,1Py8c3dkLF0YczcAyBFBEM,0.00136,0.893,0.528,0,8,0.182,-8.314,1,0.277,102.936,4,0.385
Never Imagined,Lil Durk Featuring Future,4fbXBeVeqzZ0SmJQcWm4St,0.0313,0.695,0.673,0,4,0.322,-7.261,0,0.245,80.063,4,0.273
Never In A Million Years,Linda Scott,,,,,,,,,,,,,
Never Keeping Secrets,Babyface,7L06pF5o819jflseQ4Wde5,0.0949,0.693,0.648,0,11,0.14,-6.411,0,0.0248,113.117,4,0.319
Never Knew Love Like This Before,Stephanie Mills,1Urr1PLp5Cy0ylztRSJvdB,0.483,0.683,0.774,1.6e-05,11,0.0673,-6.736,1,0.0337,113.15,4,0.742
Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,7DVTNkZRGqvFcKryWCuTZP,0.321,0.75,0.59,0,5,0.115,-11.799,1,0.0346,104.101,4,0.803
Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg,6lah2pPQVdTsfoMSHkyYmn,0.0437,0.821,0.549,0,8,0.0737,-3.591,1,0.0371,100.023,4,0.963
"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,3YE1DVMf46E45C3W9ybeWf,0.0796,0.803,0.643,0.153,0,0.078,-5.612,1,0.34,199.969,4,0.768
Never Left,Lil Tecca,0soNGRgFn7aq1T4LXtFDMb,0.022,0.81,0.658,0,11,0.309,-6.92,1,0.329,82.532,4,0.433
Never Let Her Go,David Gates,2jHa1UWWuouaoFqE8I7W77,0.233,0.576,0.399,2.22e-05,8,0.104,-14.764,1,0.0251,84.049,4,0.621
Never Let Her Slip Away,Andrew Gold,4jV4ld7z4BrswF3uKqz8Ny,0.538,0.718,0.368,0,0,0.0614,-17.535,0,0.0351,114.295,4,0.895
Never Let Me Down Again,Depeche Mode,0T57cTUpYpvSvZ3GowBuTP,0.297,0.584,0.897,0.0329,0,0.7,-6.485,1,0.0359,106.075,4,0.577
Never Let Me Down,David Bowie,2uclr7hhZyWvRPIloJ6SL0,0.262,0.692,0.894,0.00229,9,0.154,-6.598,0,0.0313,110.249,4,0.854
Never Let Me Go,Lloyd Price and His Orchestra,5z0lOvhjDBD1doNvVUHdXw,0.55,0.493,0.362,0,0,0.159,-9.696,1,0.025,80.143,3,0.355
Never Let You Go,Bloodstone,6TMvF65ogsr4uU5mTq3wLZ,0.52,0.466,0.67,0.00293,7,0.741,-7.153,0,0.0463,87.549,4,0.773
Never Let You Go,Justin Bieber,01BlGnXpLuC0BjgUxVYZFb,0.00141,0.66,0.811,1.17e-06,0,0.251,-4.852,1,0.0357,103.191,4,0.675
Never Let You Go,Sweet Sensation,01qoKBIhSo3AlowvoiKPqH,0.000378,0.724,0.79,0.482,1,0.0545,-11.389,1,0.0699,115.421,4,0.962
Never Let You Go,Third Eye Blind,1sxUaLi0G2vB7dl4ogtCxH,0.0814,0.728,0.94,0.000162,4,0.109,-5.034,1,0.0368,113.76,4,0.967
Never Lie,Immature,62utntNdsx80hraXA5ha0Q,0.605,0.701,0.393,3.41e-05,9,0.109,-10.236,0,0.0299,142.106,4,0.337
Never Lose Me,Flo Milli,2x2olWuWXpqjoeE4bO1NFS,0.0534,0.781,0.569,0,1,0.098,-7.858,1,0.0978,121.971,4,0.0739
Never Love A Robin,Bobby Vee,26mfTMUbynV99KpHmZlaHF,0.905,0.529,0.298,0,5,0.161,-10.949,1,0.0305,107.471,4,0.451
Never Make A Promise,Dru Hill,1yzY2f1TONLTAjgkXygH24,0.285,0.731,0.465,0,9,0.201,-8.162,0,0.0281,113.236,4,0.448
Never My Love,Addrisi Brothers,2A04Nqb3UaBnSzZOxWnKz1,0.266,0.42,0.266,0.0847,0,0.186,-15.595,1,0.0249,78.185,4,0.199
Never My Love,Blue Swede,4uCqFnJCmp3Fq2ub7PJHL7,0.0105,0.492,0.806,5.16e-05,10,0.239,-5.418,1,0.0311,127.873,4,0.909
Never My Love,The 5th Dimension,160jWqoVS1OJKpc4N1mcAu,0.723,0.319,0.453,0.00107,2,0.976,-8.963,1,0.0289,81.871,4,0.247
Never My Love,The Association,32ssNweOtmacNBEC2kHzA8,0.171,0.435,0.428,0.000708,6,0.149,-11.747,1,0.0268,95.534,4,0.61
Never My Love,The Sandpebbles,32ssNweOtmacNBEC2kHzA8,0.171,0.435,0.428,0.000708,6,0.149,-11.747,1,0.0268,95.534,4,0.61
Never On Sunday,Don Costa And His Orchestra And Chorus,6Vd0Z8Te5qyQmD9yaONAwu,0.688,0.54,0.424,0.877,7,0.0606,-13.999,1,0.0304,131.157,4,0.845
Never On Sunday,The Chordettes,1LtGz5LwKIp7dtLSniwr7o,0.629,0.71,0.535,0,9,0.0535,-6.47,1,0.0354,124.84,4,0.89
Never Really Over,Katy Perry,5PYQUBXc7NYeI1obMKSJK0,0.194,0.77,0.882,0,8,0.316,-4.792,1,0.0602,99.991,4,0.385
Never Recover,Lil Baby & Gunna Featuring Drake,6wWaVoUOzLQJHd3bWAUpdZ,0.0677,0.753,0.686,0,1,0.193,-5.414,0,0.284,132.055,4,0.886
Never Satisfied,Good 2 Go,4zLNtG2yuJAGOLnt00YsS7,9.63e-06,0.205,0.881,0.00437,0,0.516,-8.243,1,0.0692,193.309,4,0.23
Never Say Die (Give A Little Bit More),Cliff Richard,1AmrdnYmIVhR7X0jBaz6Bw,0.0242,0.756,0.643,0.000487,8,0.128,-6.361,0,0.0382,101.726,4,0.841
Never Say Never,Cole Swindell / Lainey Wilson,3iYEsBl8NBq1o1j5uY2Noe,0.00717,0.472,0.937,0,0,0.11,-4.028,0,0.0567,140.073,4,0.454
Never Say Never,Justin Bieber Featuring Jaden Smith,5GYbkDveRD2I8M5ZJ14hWn,0.0181,0.739,0.807,0,0,0.295,-5.063,1,0.0652,97.048,4,0.632
Never Say Never,The Fray,57uX2vR9j9DNiANDYfXw1i,0.568,0.23,0.492,8.18e-06,8,0.176,-5.767,1,0.0317,160.139,4,0.262
Never Scared,Bone Crusher Featuring Killer Mike & T.I.,4kmIO0yPq92dXtKCL28RfC,0.00924,0.586,0.927,1.85e-06,11,0.344,-4.077,0,0.194,73.023,4,0.528
"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five,,,,,,,,,,,,,
Never Sleep,"NAV, Travis Scott & Lil Baby",3GdWfmQBiiJrDUvSZS1bGv,0.00639,0.819,0.651,0,1,0.122,-5.829,1,0.169,139.957,4,0.501
Never Stop,Future,1AGPmw3QJBNfOK6XioDhZp,0.0662,0.571,0.556,0.000149,1,0.137,-5.857,1,0.223,155.465,4,0.0762
Never Stop,The Brand New Heavies Featuring N'Dea Davenport,4kJsd28kYN9n6X87Duf9Zp,0.00312,0.717,0.81,0.000449,4,0.0654,-10.259,1,0.0692,101.421,4,0.735
Never Surrender,Corey Hart,5U5p472hgeXUKvh0d8RL4K,0.516,0.552,0.538,0,2,0.202,-11.085,1,0.0344,104.131,4,0.401
Never Tear Us Apart,INXS,1qQSRy9DjrGh3jtsSCU6B1,0.0518,0.665,0.686,0.000176,0,0.174,-5.849,1,0.0268,96.848,3,0.275
Never Tell An Angel (When Your Heart's On Fire),The Stompers,5BaqFq4fHUlTDuXQwMbIqX,0.0653,0.619,0.681,4.69e-06,0,0.387,-9.257,1,0.0503,91.027,4,0.964
Never There,Cake,7aKWgpecgLEqisWcXPElDl,0.0426,0.761,0.735,0.0838,9,0.0917,-8.171,0,0.043,125.815,4,0.592
Never Thought (That I Could Love),Dan Hill,5eLEYt1XuYohJxoZcdXvVw,0.431,0.559,0.34,0,6,0.105,-14.197,1,0.0265,111.472,4,0.238
Never Thought I'd Fall In Love,The Spinners,3WgG3riF5NWh74A2VNzTvn,0.288,0.658,0.5,6.39e-06,6,0.555,-13.967,1,0.0582,103.297,4,0.44
Never Too Busy,Kenny Lattimore,0TNAK7LNCi7AKDZAbhWQXr,0.113,0.761,0.413,0.00197,4,0.09,-10.137,0,0.0681,167.947,4,0.733
Never Too Far/Hero Medley,Mariah Carey,,,,,,,,,,,,,
Never Too Late,Three Days Grace,3HE50TVRquwXe9yv2HFoNL,0.00838,0.433,0.778,0,2,0.163,-4.68,0,0.0371,149.864,4,0.217
Never Too Much,Luther Vandross,3nFJbZCHP4d9vduKjJLdBL,0.125,0.734,0.586,0,2,0.0367,-11.866,1,0.129,109.933,4,0.762
Never Trust A Woman,B.B. King,4IISGbUpoUAXqDdZews1ve,0.458,0.561,0.469,0,3,0.124,-8.311,1,0.0864,134.133,3,0.716
Never Wanted Nothing More,Kenny Chesney,41OvINy2RjLet11iW849vX,0.0424,0.528,0.745,1.68e-05,7,0.257,-7.683,1,0.0539,177.835,4,0.784
Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,7yRJMLG9ja0fBVVEmV6vcT,0.151,0.553,0.609,0,1,0.112,-6.436,1,0.0469,73.903,4,0.471
Never Would Have Made It,Marvin Sapp,3QdBvvYJ9k1CES1e9aYvaA,0.252,0.338,0.559,0,0,0.38,-7.053,1,0.118,168.489,4,0.276
"Never, Never Gonna Give Ya Up",Barry White,3pepZAOvUCBt3qWi9Ax6Aq,0.0823,0.615,0.804,0,2,0.085,-11.04,0,0.0752,85.164,4,0.932
"Never, Never Gonna Give You Up",Lisa Stansfield,1YwM86VfyDhJv5obDMMjp5,0.0668,0.54,0.82,4.67e-06,11,0.558,-6.215,0,0.0725,84.716,4,0.698
"Never, Never Leave Me",Mary Wells,5ArcspTcudtQ96RX5zJQlG,0.995,0.289,0.0231,0.927,2,0.205,-28.764,1,0.0603,73.103,4,0.119
"Never, Never, Never (Grande, Grande, Grande)",Shirley Bassey,4C4vwiOFwWFD4GW7oL2uOp,0.82,0.472,0.407,1.81e-06,7,0.0535,-10.867,1,0.038,97.427,4,0.623
"Never, Never",The Jive Five With Joe Rene And Orchestra,2qDyq8JnbHenBzXDvvMXAG,0.288,0.172,0.525,0,7,0.58,-7.431,1,0.0321,179.293,3,0.709
Never,Amanda Perez,19WTOQ2OoZ0uszOVt42xgE,0.112,0.561,0.524,0,5,0.296,-5.459,0,0.0301,96.01,4,0.265
Never,Heart,4yEMyaB6PGBpQvac2yD9wZ,0.528,0.586,0.768,1.4e-06,10,0.328,-7.479,0,0.0346,96.239,4,0.676
Never,Jaheim,0mRwNBO4xlQGW6SSGXPHBV,0.224,0.537,0.337,0,4,0.107,-8.117,1,0.0728,105.367,4,0.605
Neverita,Bad Bunny,31i56LZnwE6uSu3exoHjtB,0.0706,0.876,0.498,0,10,0.143,-7.511,1,0.0478,122.016,4,0.428
Nevermind,Dennis Lloyd,63SevszngYpZOwf63o61K4,0.159,0.6,0.688,1.29e-05,5,0.409,-8.339,0,0.201,99.977,4,0.0793
Nevertheless/Louisiana Lou And Three Card Monty John,The Allman Brothers Band,,,,,,,,,,,,,
New Again,Kanye West,75QktuEju5vz9lyXiLaUao,0.0581,0.67,0.675,0,6,0.433,-4.624,0,0.179,90.948,4,0.263
"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,5dElQ5GWEMl9BvEn3bsULT,0.185,0.548,0.858,0,1,0.251,-2.435,1,0.0757,138.026,4,0.774
New Americana,Halsey,6Xs7OKt6i0Ddq8B4M5Dgvr,0.0113,0.339,0.707,0,0,0.337,-5.121,0,0.0428,173.993,4,0.359
